Data;Descrição;Valor Pago;Meio Pagto;Cancelado
01/11/2024;"15 X CABO PP 2X1.5MM PRETO SIL METRO
1 X LAMPADA LED GLOBO 20W E27 6500K BLUMENAU
1 X INTERUPTOR SIMPLES E TOMADA 10A 2P+T EVIDENCE FAME
1 X COAXIAL 10 (06) UN
1 X PINO MACHO 10A 2P+T PRETO TRANSMOBIL
1 X SOQUETE BOCAL FIXO TETO BRANCO 4A/250V FOXLUX
1 X FITA ISOLANTE 19MMX10M ADELBRAS
5 X SUPORTE DISJUNTOR DIM BARRA UNIDADE
1 X DISJUNTOR BIPOLAR C10 STECK
1 X PARAF MAD 32X16 (10) UN";R$ 0,00;;Não
01/11/2024;1 X VARAL CHAO 1.37 C/ABA NAPOLES SECALUX;R$ 0,00;;Não
01/11/2024;"1 X REGISTRO ESFERA METALICO 2.1/2 
1 X ADAPTADOR SOLDAVEL 40 PLASTILIT 
1 X ADAPTADOR ESGOTO C/ANEL 38X40 AMANCO
9 X CADEADO 25MM PADO";R$ 709,90;Condominio;Não
01/11/2024;2 X TELA SOLDADA MALHA TOP LEVE 20x20CM 2,00Mx3,00M;R$ 0,00;;Não
01/11/2024;"40 X OCULOS SEGURANCA INCOLOR SKY CA39.878
50 X MASCARA PFF2 COM VALVULA DELTAPLUS
20 X LUVA TRICOTADA PIGMENTADA BRANCA KALIPSO
1 X IDENTIFICADOR MARCADOR FIOS CABO ANILHAS 0 A 9 JNG
20 X VEDA ROSCA 18MMX50M POLYFITA
5 X CAPS PPR 50 AMANCO
18 X COTOVELO PPR F/F 75X90 AMANCO";R$ 3.042,09;Condominio;Não
01/11/2024;"1 X ARAME GALVANIZADO N.18 1,24MM GERDAU
1 X PREGO COM CABECA 18X30 1KG GERDAU";R$ 0,00;;Não
01/11/2024;"55 X ABRACADEIRA TIPO GOTA 3 FIXAGOLD
50 X ABRACADEIRA TIPO GOTA 2 FIXAGOLD
4 X COMPOUND (TECBOND) QUARTIZOLIT 
4 X CHUMBADOR ACO CB 1/4X2 C/PARAFUSO CAIXA C/25
1 X GRAXA PRETA 485G NOBRE ";R$ 992,48;Condominio;Não
01/11/2024;3 X TELHA FIBROCIMENTO 5MM 2,44X1,10;R$ 225,93;Condominio;Não
01/11/2024;"10 X VEDA ROSCA 18MMX50M POLYFITA
70 X PLUG ROSCAVEL 1/2 PLASTILIT
10 X FITA ISOLANTE 33+19MMX20M
5 X BROCA DE ACO RAPIDO 1/4 IRWIN
2 X ABRACADEIRA NYLON BRANCA 2,5MMX150MM (PCT) FERTAK
1 X PASSAFIO 20M COM ALMA DE ACO PROAQUA
25 X FITA ISOLANTE 18MMX10M IMPERIAL 3M
45 X COTOVELO PPR F/F INSMET 25X1/2 AMANCO
4 X SERRA COPO A.R STARRETT 25MM-HO100
1 X SUPORTE SERRA COPO (01) 3/8- 14 A 30MM HT
3 X CARRINHO MAO PEDREIRO REFORÇADO  ESFERA
10 X DISCO DIAMANTADO TURBO CLASSIC  110X20MM NORTON
5 X ARAME RECOZIDO TORCIDO 18 CIBRA";R$ 4.182,32;Condominio;Não
01/11/2024;6 X SARRAFO PINUS BRUTO 20CMX3MT;R$ 0,00;;Não
01/11/2024;4 X PARAF BACIA SIMPLES C/BUCHA 10 (2) UN;R$ 0,00;;Não
01/11/2024;"20 X COTOVELO 25X90 PLASTILIT
3 X TEE 25 PLASTILIT 
2 X COTOVELO AZUL 25X1/2 PLASTILIT 
1 X COLA PVC 175G PLASTILIT
24 X BARRA CANO 25 - 3/4"" PLASTILIT - METRO";R$ 0,00;;Não
01/11/2024;"2 X VALVULA LAVATORIO S/LADRAO PLAST. CROMADA LUCONI
1 X ACABAMENTO REGISTRO DECA 4900 C35 PQ ASPEN
8 X BUCHA 10 COM ANEL UNIDADE
8 X PARAFUSO CHATO 6,0X60 UNIDADE ";R$ 0,00;;Não
01/11/2024;"1 X FITA ZEBRADA 70MX100M ACOCONVET
12 X PEDRISCO ENSACADO 20KG";R$ 0,00;;Não
01/11/2024;200 X PEDRA ENSACADA 20KG;R$ 0,00;;Não
01/11/2024;"2 X BOTA SEGURANCA 42 CRIVAL
3 X BOTA SEGURANCA 41 CRIVAL
3 X BOTA SEGURANCA 40 CRIVAL
15 X LUVA COMFORT PROSAFETY 07 PRETO
15 X LUVA LATEX VERDE G TOP SANRO 
30 X LUVA TRICOTADA PIGMENTADA BRANCA KALIPSO
5 X ABRACADEIRA NYLON BRANCA 2,5MMX200MM (PCT)
6 X VASSOURAO GARI PROFISSIONAL 40CM C/C MAX 
5 X VASSOURA FLORADA PLUS CONDOR ";R$ 1.788,85;Condominio;Não
01/11/2024;6 X CHUVEIRO DUCHA MAXI DUCHA ULTRA 220V 5500W;R$ 600,30;Condominio;Não
01/11/2024;2 X CIMENTO CPII 50KG CSN ;R$ 0,00;;Não
01/11/2024;"2 X SIFAO SANFONADO PVC UNIVERSAL PLASTILIT
4 X ENGATE FLEXIVEL 60CM CROMADO ESTEVES
6 X ACABAMENTO REGISTRO DECA 4900 C35 PQ ASPEN
2 X SIFONAGEM PARA CAIXA SIFONADA 100X100 SAIDA 50
2 X CHUVEIRO DUCHA ELETRONICA 220V 6500W SINTEX ";R$ 0,00;;Não
01/11/2024;"50 X ABRACADEIRA TIPO GOTA 3 FIXAGOLD
150 X ABRACADEIRA TIPO GOTA 2 FIXAGOLD
40 X ABRACADEIRA TIPO GOTA 1.1/2 FIXAGOLD
30 X ABRACADEIRA TIPO GOTA 1.1/4 FIXAGOLD
1 X CORDA TRANÇADA TRAVA QUEDA 2245KGF 12MM RL50M
1 X FRETE + TAXAS";R$ 1.237,43;Condominio;Não
01/11/2024;3 X CIMENTO CPII 50KG CSN ;R$ 0,00;;Não
01/11/2024;"7 X TELA NYLON LARANJA SINALIZACAO 1,2X50 VM/BR ROLO
5 X ABRACADEIRA NYLON BRANCA 4,8MMX200MM (PCT) BRASFORT
5 X CAMARA CARRINHO PEDREIRO 3,25X8 MOLDADA FERTAK
6 X DOBRADICA ZINCADA 850X2.1/2 SILVANA UN.
1 X FRETE + TAXAS";R$ 1.663,02;Condominio;Não
01/11/2024;2 X CIMENTO CPII 50KG CSN ;R$ 0,00;;Não
01/11/2024;"3 X BOTA SEGURANCA 39 CRIVAL
3 X BOTA SEGURANCA 40 COM BIQUEIRA CARTOM
3 X BOTA SEGURANCA 41 CRIVAL
3 X BOTA SEGURANCA 42 COM BIQUEIRA CARTOM
10 X PINO FEMEA 20A MOVEL 2P+T 20A  PERLEX
3 X PINCEL 3"" 76,2MM ROMA
1 X ROLO ESPUMA 15CM POLIESTER COMPEL
1 X TINTA LATEX BRANCO FOSCO 18L RENDE EXTRA EUCATEX
15 X FITA CREPE 48MMX50M 3M
5 X FITA ZEBRADA 65MMX160M TITANIA";R$ 1.943,20;Condominio;Não
01/11/2024;1 X PIA ACO INOX  1,20MT FABRINOX;R$ 0,00;;Não
01/11/2024;"1 X SIFAO SANFONADO PVC 4EM1 HERC
1 X MASSA PLASTICA CINZA 400G IBERE 
1 X FECHO PARA CADEADO SILVANA 3 - TRINCO 3";R$ 0,00;;Não
01/11/2024;"1 X PILHA AA CAIXA TORRE PANASONIC 52 UNI.
15 X ARGAMASSA ACIII CINZA PORTOKOL 20KG SIKA";R$ 644,18;Condominio;Não
01/11/2024;"1 X FITA ISOLANTE 19MMX20M ADELBRAS
1 X PREGO COM CABECA 17X24 - 1 KG GERDAU";R$ 0,00;;Não
01/11/2024;2 X SERRA CIRCULAR WIDEA 9.1/4X24X20 WAVES PLUS;R$ 0,00;;Não
01/11/2024;"2 X CABO FLEXIVEL DE COBRE 2,50MM PRETO ROLO SIL
2 X CABO FLEXIVEL DE COBRE 2,50MM AZUL ROLO
1 X CABO FLEXIVEL DE COBRE 1,50MM VERDE ROLO COBRECOM
2 X CABO DE REDE AZUL 4P CAT 5e CABO LAN CAIXA C/305M
2 X ABRACADEIRA NYLON PRETA 4,8MMX200MM (PCT) FERTAK
1 X FRETE + TAXAS";R$ 2.396,63;Condominio;Não
01/11/2024;"2 X REBOLO CONICO 4"" 104,6x50,8x14MM 
1 X TINTA LATEX BRANCO FOSCO 3,6 RENDE EXTRA EUCATEX
2 X CORRENTE 5,0MM SOLDAVEL SAO RAFAEL
2 X CADEADO 30MM PADO
1 X FRETE + TAXAS";R$ 331,35;Condominio;Não
01/11/2024;"2 X CADEADO 35MM STAM
9 X DOBRADICA ZINCADA 850X4 SILVANA UN.";R$ 0,00;;Não
01/11/2024;"2 X CAIXA LUZ AMARELA EMBUTIR 4X4 TRAMONT.
12 X CAIXA LUZ AMARELA EMBUTIR 4X2 TRAMONT.
2 X CENTRO DISTRIBUICAO 03/04 EMBUTIR BR THOMPSOM
1 X ESTILETE 18MM BRASFORT
2 X LAPIS CARPINTEIRO IRWIN 1/2
1 X CONDUITE AMARELO 32MM 1"" RL25 ADTEX";R$ 0,00;;Não
01/11/2024;50 X GRAMPOCABO DE ACO 3/8 10MM RAYCO;R$ 199,50;Condominio;Não
01/11/2024;7 X VALVULA LAVATORIO S/LADRAO PLAST. CROMADA LUCONI;R$ 0,00;;Não
01/11/2024;1 X ADAPTADOR VALVULA CONEXAO FILTRO AGUA ELETROLUX;R$ 65,00;Condominio;Não
01/11/2024;4 X BICO TORNEIRA UNIAO 3/4X1/2 METALICO GARDEN ;R$ 0,00;;Não
01/11/2024;1 X PO 2 CAIXA 15KG;R$ 401,50;Condominio;Não
31/10/2024;1 X PRESSURIZADOR BLUKIT P/CX DAGUA 0602;R$ 191,66;Cartão de Crédito;Não
31/10/2024;1 X ARGAMASSA ACIII CINZA PORTOKOL 20KG SIKA;R$ 37,78;Transferencia;Não
31/10/2024;"4 X GANCHO 08 
1 X BROCA WIDEA 8MMX110MM MAKITA
1 X VEDA ROSCA 18MMX10M TIGRE
4 X BUCHA 08 COM ANEL UNIDADE";R$ 23,97;Cartão de Débito;Não
31/10/2024;1 X BRACO CHUVEIRO 40CM 1/2 DN15 BOGNAR;R$ 20,35;Cartão de Crédito;Não
31/10/2024;"1 X TRENA 3M EMBORRACHADA 16MM EDA
1 X FITA DUPLA FACE TRANSPARENTE 12MMX20M 3M 
1 X CAIXA LUZ AMARELA EMBUTIR 4X2 TRAMONT.
2 X LUVA 25 PLASTILIT
1 X ADAPTADOR SOLDAVEL 25 PLASTILIT
6 X BARRA CANO 25 - 3/4"" PLASTILIT - METRO";R$ 128,12;Transferencia;Não
31/10/2024;"1 X CANALETA COM FITA COLANTE 20MMX2MT STECK (1 CANAIS)
2 X PU40 BRANCO 400GR CIBRAFLEX
1 X GESSO LENTO 1K INDEFLEX";R$ 59,43;Cartão de Débito;Não
31/10/2024;5 X PORCA BORBOLETA 1/4;R$ 4,50;Cartão de Débito;Não
31/10/2024;"2 X ABRACADEIRA ROSCA SEM FIM 5/8"" 3/4"" 9MM
1 X TERMINAL 1/2 BSP(I)X3/8 TM ROCO
1 X PILHA ALCALINA AAA C/2 BRASFORT 
1 X ANEL VEDACAO GAS 1/2";R$ 38,36;Cartão de Débito;Não
31/10/2024;"4 X PARAFUSO CHATO 6,1X55 UNIDADE
4 X BUCHA 06 COM ANEL UNIDADE
4 X ARRUELA 1/4 UNI.";R$ 4,76;Cartão de Débito;Não
31/10/2024;;R$ 108,80;Condominio;Não
31/10/2024;1 X SERRA ACO BIMETAL 24 DENTES UN. BOSCH;R$ 13,06;Cartão de Débito;Não
31/10/2024;1 X SUPORTE PRATELEIRA VIDRO TIPO TUCANO PQ GOLD;R$ 19,02;Cartão de Crédito;Não
31/10/2024;1 X TINTA LATEX BRANCO FOSCO 3,6L EUCALAR;R$ 60,00;Dinheiro;Não
31/10/2024;2 X REVESTIMENTO 73004 (BRA) 32X57 1M² (CX COM 2M²);R$ 0,00;;Não
31/10/2024;2 X DISJUNTOR UNIPOLAR C100 STECK;R$ 170,00;Dinheiro;Não
31/10/2024;1 X TORNEIRA FILTRO BRANCA AUTOMATICA 3006 AGELUX;R$ 6,80;Cartão de Débito;Não
31/10/2024;"1 X TELA GALVANIZADA 0,63 PINTINHO METRO
1 X TELA GALVANIZADA 0,63 PINTINHO METRO";R$ 26,87;Transferencia;Não
31/10/2024;1 X FITA ADESIVA MULTIUSO 45CM VEDATUDO METRO;R$ 20,00;Dinheiro;Não
31/10/2024;2 X ABRACADEIRA NYLON BRANCA 4,8MMX500MM (UN);R$ 5,00;Dinheiro;Sim
31/10/2024;1 X LIXA FERRO 60 TATU;R$ 5,00;Dinheiro;Não
31/10/2024;"6 X VERGALHAO ACO CA-50 6,3MM 1/4"" METRO
1 X TAXA PARA CORTAR VERGALHAO
1 X ARGAMASSA ACIII CINZA 20KG VOTORANTIM";R$ 82,00;Transferencia;Não
31/10/2024;3 X ELETRODO 2,50 UN. - CIFARELLI;R$ 20,00;Dinheiro;Não
31/10/2024;"1 X ABRACADEIRA ROSCA SEM FIM 5/8"" 3/4"" 9MM";R$ 2,47;Transferencia;Não
31/10/2024;"8 X BUCHA 06 COM ANEL UNIDADE
8 X BUCHA 08 COM ANEL UNIDADE";R$ 4,80;Dinheiro;Não
31/10/2024;1 X SUPORTE P/ VARAO CORTINA BRANCO FINO CADIZ;R$ 8,72;Cartão de Débito;Não
31/10/2024;45 X AREIA MEDIA ENSACADA 20KG ;R$ 247,05;Transferencia;Não
31/10/2024;1 X ENGATE FLEXIVEL 100CM BRANCO LUCONI;R$ 16,21;Cartão de Crédito;Não
31/10/2024;"3 X DISCO CORTE ACO INOX 4.1/2""X1X7/8"" HAMMER";R$ 9,33;Cartão de Crédito;Não
31/10/2024;1 X PONTEIRA HAMMER PHILIPS 65MM UNIDADE JB1000;R$ 5,91;Cartão de Débito;Não
31/10/2024;1 X CONDUITE LARANJA 20MM 1/2 METRO ADTEX;R$ 4,66;Transferencia;Não
31/10/2024;1 X ALICATE BOMBA AGUA 10 FERTAK ;R$ 38,47;Cartão de Crédito;Não
31/10/2024;"8 X MANGUEIRA GAS 3/8X3,2 METRO 
1 X VASELINA SOLIDA PASTA MORIA 90G
1 X FITA ISOLANTE 19MMX05M ADELBRAS";R$ 110,55;Cartão de Crédito;Não
31/10/2024;11 X CIMENTO CPII 50KG CSN RETIRA;R$ 383,79;Transferencia;Não
31/10/2024;"1 X BARRA CANO 20 - 1/2"" PLASTILIT METRO
1 X COTOVELO 20X90 PLASTILIT
1 X LUVA 20 PLASTILIT
1 X TEE 20 AMANCO";R$ 9,74;Cartão de Débito;Não
31/10/2024;"1 X TOMADA 20A 2P+T EVIDENCE FAME
1 X FITA CREPE 18MMX50M ADELBRAS
1 X CAIXA LUZ AMARELA EMBUTIR 4X2 TRAMONT.
1 X CANETA MARCACAO PERMAMENTE AZUL";R$ 36,55;Dinheiro;Não
31/10/2024;"8 X CANTONEIRA COM 3M BRANCA 3/4 
1 X SILICONE ACETICO TRANSPARENTE 260G DRYKO
6,6 X PISO PORCELANATO CEMENTO GRIGIO 60X60 (CX C/ 2,20M²)
2 X AREIA MEDIA ENSACADA 20KG 
6 X PARAFUSO CHATO 5,0X50 UNIDADE
6 X BUCHA 08 SEM ANEL UNIDADE
2 X BUCHA 10 COM ANEL UNIDADE
2 X PARAFUSO SEXTAVADO ROSCA SOBERBA 1/4X55 UN";R$ 570,06;Cartão de Crédito;Não
31/10/2024;2 X LIXA MASSA 100 TATU (VERMELHA);R$ 2,26;Dinheiro;Não
31/10/2024;"2 X BARRA CANO 32 - 1"" AMANCO - METRO";R$ 2,58;Dinheiro;Não
31/10/2024;"2 X BARRA CANO 40 - 1.1/4"" PLASTILIT - METRO";R$ 0,00;;Não
31/10/2024;1 X ARGAMASSA ACI INTERIORES SA 20KG SIKA ;R$ 14,07;Cartão de Débito;Não
31/10/2024;1 X ORGANIZADOR FIO 1,00M BRANCO 1/2 DEPLASTI ;R$ 8,30;Cartão de Crédito;Não
31/10/2024;1 X TORNEIRA PIA PAREDE GOURMET C34 CROMADA EMA;R$ 106,75;Dinheiro;Não
31/10/2024;"14 X CORDA POLIESTER 3MM FIRMEZA METRO
2 X BARRA CANO 40 - 1.1/4"" PLASTILIT - METRO
1 X ARCO DE SERRA MINI JAPONES 
1 X BUCHA 10 COM ANEL UNIDADE";R$ 70,40;Cartão de Crédito;Não
31/10/2024;"2 X LIXA MASSA 150 NORTON (VERMELHA)
1 X GESSO LENTO 1K INDEFLEX
1 X APLICADOR MASSA GESSO TRANSPARENTE";R$ 11,72;Cartão de Débito;Não
31/10/2024;"1 X PINCEL 1.1/2 38.1MM TIGRE
1 X ROLO LA ANTI RESPINGO 23CM C/CABO CASTOR";R$ 50,00;Dinheiro;Não
31/10/2024;1 X REJUNTE BRANCO 1KG QUARTZOLIT;R$ 11,45;Cartão de Débito;Não
31/10/2024;"12 X PARAFUSO SEXTAVADO ROSCA SOBERBA 1/4X55 UN
1 X BROCA DE ACO CARBONO 3 PONTAS 06MM MAKITA";R$ 27,27;Transferencia;Não
31/10/2024;1 X REPARO VALVULAS HYDRA MAX, CLEAN, PRO E BASE 4686 2550 325;R$ 112,19;Cartão de Crédito;Não
31/10/2024;"12 X AREIA MEDIA ENSACADA 20KG 
1 X CIMENTO CPII 50KG CSN 
1 X TIJOLO COMUM (PACOTE COM 10) 
40 X TIJOLO BAIANO 11,5X14X24 ";R$ 167,45;Transferencia;Não
31/10/2024;1 X CHAVE INGLESA 08 BRASFORT;R$ 62,28;Cartão de Crédito;Não
31/10/2024;1 X ESPACADOR PISO 3,00MM 100 PECAS ECOLIDER;R$ 4,68;Cartão de Débito;Não
31/10/2024;2 X VEDANTE 3/4 SILICONE METAL ;R$ 1,76;Dinheiro;Não
31/10/2024;"1 X MASSA CORRIDA PVA 900ML NOVA
1 X APLICADOR MASSA GESSO TRANSPARENTE
1 X KIT PINTURA FLEX 65502 3 PECAS ROMA";R$ 50,00;Dinheiro;Não
31/10/2024;"1 X TAMPAO TANQUE 2""";R$ 10,00;Dinheiro;Não
31/10/2024;1 X TORNEIRA JARDIM 3/4 CROMADA CURTA 1128 EMA METAIS;R$ 38,28;Cartão de Débito;Não
31/10/2024;1 X TRENA 8M T18 STARRETT ;R$ 63,21;Transferencia;Não
31/10/2024;"1 X CHAVE PHILIPS 3/16X4 TRAMONTINA
1 X LIMA ENXADA COM CABO 08 STARRET";R$ 100,00;Dinheiro;Não
31/10/2024;2 X PALHA ACO N°2 VEGA;R$ 8,32;Transferencia;Não
31/10/2024;"1 X PANO CHÃO XADREZ 40X65CM
1 X TALHADEIRA 1"" ACO LORD
1 X PONTEIRO ACO 3/4 X 12 LORD
6 X ABRACADEIRA COM CUNHA 3/4
1 X ESTILETE 18MM BRASFORT
1 X PINCEL 1/2 519A TIGRE
1 X BROCA WIDEA SDS PLUS DEWALT 10MMX110MM
1 X LAPIS CARPINTEIRO BRASFORT 1/2
1 X NIVEL MADEIRA 25CM 10"" MAX
1 X MARRETA 1,5KG C/CABO TENACE
1 X TALHADEIRA 20x250MM MAKITA";R$ 184,29;Transferencia;Não
31/10/2024;"2 X ABRACADEIRA ROSCA SEM FIM 5/8"" 3/4"" 9MM
1 X VEDA ROSCA 18MMX10M FIRLON";R$ 20,00;Dinheiro;Não
31/10/2024;6 X TELHA FIBROCIMENTO 5MM 2,44X1,10;R$ 0,00;;Sim
31/10/2024;"1 X ESTILETE + DUAS LAMINAS NO CABO EDA
1 X VEDALIT OTTO B. BB 900ML SACHE
4 X LIXA FERRO 180 TATU
2 X FITA CREPE 24MMX50M ADELBRAS
2 X FITA EMBALAGEM TRANSPARENTE 48MMX100M RB
1 X KIT PINTURA VERDE 1522 C/7PCS TIGRE";R$ 152,02;Transferencia;Não
31/10/2024;3 X DOBRADICA ZINCADA 850X3.1/2 SILVANA UN.;R$ 24,00;Transferencia;Não
31/10/2024;"1 X FITA CREPE 48MMX50M ADELBRAS 
16 X LIXA MASSA 150 NORTON (VERMELHA)";R$ 41,97;Cartão de Débito;Não
31/10/2024;1 X GRAXA AZUL DE LITIO 80G GARIN;R$ 20,00;Dinheiro;Não
31/10/2024;"1 X ARGAMASSA PORCELANATO INTERNO BRANCA 20KG VOTORAN
2 X PU40 CINZA 400GR CIBRAFLEX";R$ 100,00;Dinheiro;Não
31/10/2024;"2 X VEDACALHA CINZA POTE 500GR GIANFLEX
1 X VEDACALHA MASTIFLEX CZ POTE 500GR
2 X DISCO DIAMANTADO PLUS SEGMENTADO WAVES
1 X CENTRO DISTRIBUICAO 05 EMBUTIR BR BRUM
15 X CONDUITE PRETO 25MM 3/4 METRO
4 X XADREZ LIQUIDO (BRANCO) 
2 X TOMADINHA COM RABICHO PARA LAMP. TUBOLED
3 X ABRACADEIRA U PARA LAMP. FLUORECENTE 20/40W
1 X COLA TEKBOND 793 20G
1 X TINTA PISO 18L CINZA EXTRA EUCATEX
1 X PREGO DE ACO 17X18 C/C CENTO";R$ 0,00;;Não
31/10/2024;"1 X DISCO DIAMANTADO SEGMENTADO 4"" PARA CONCRETO MAKITA";R$ 22,58;Cartão de Débito;Não
31/10/2024;"2 X LIXA MASSA 180 NORTON (VERMELHA)
14 X LIXA MASSA 180 TATU (VERMELHA)";R$ 50,00;Dinheiro;Não
31/10/2024;1 X MATA CUPIM INSETICIDA INCOLOR 900ML JIMO;R$ 60,00;Misto;Não
31/10/2024;1 X REJUNTE CAMURÇA 5KG FORTALEZA;R$ 0,00;;Não
31/10/2024;50 X CAL PINTURA MINERCAL 8KG;R$ 0,00;;Não
31/10/2024;"17 X CAL PINTURA VOTORANTIM ITAU 8KG
1 X TINTA ESMALTE AMARELO BRILHANTE 3,6L LUKSCOLOR
5 X PINCEL 3'' TIGRE
1 X BROXA RETANGULAR VERDE MEDIA COMPEL
5 X ROLO LA 23CM REF. 1312 TIGRE
1 X TINTA PISO 18L CINZA DEMAR";R$ 0,00;;Não
31/10/2024;"6 X LUMINARIA LED EMBUTIR 06W QUADRADA 6000k 12CM BLACK DECKER
6 X LUMINARIA LED SOBREPOR 06W QUADRADA 6000K 12CM BLACK DECKER";R$ 0,00;;Sim
31/10/2024;1 X BOTINA NOBUCK 38 BIQ.PVC CAFE CRIVAL ;R$ 0,00;;Não
31/10/2024;"1 X TINTA SPRAY (PRETO FOSCO) TEKBOND
6 X VASSOURA PELO SINTETICO MADEIRA 40CM COM CABO DSR ";R$ 0,00;;Não
31/10/2024;"2 X BROCA WIDEA SDS PLUS 10X300MM BRASFORT
2 X LUVA LATEX VERDE G TOP SANRO ";R$ 0,00;;Não
31/10/2024;"24 X BARRA CANO ESGOTO 100 - 4"" PLASTILIT - METRO
10 X LUVA ESGOTO 100 PLASTILIT
6 X COTOVELO ESGOTO 100X90º PLASTILIT
6 X COTOVELO ESGOTO 100X45º PLASTILIT";R$ 0,00;;Não
31/10/2024;1 X DISCO SERRA CIRCULA WIDEA 7.1/4X24X20 TITANIUM;R$ 0,00;;Não
31/10/2024;50 X AREIA MEDIA ENSACADA 20KG ;R$ 0,00;;Não
31/10/2024;6 X CAIXA DESCARGA ALUMASA 9 LITROS;R$ 0,00;;Não
31/10/2024;1 X ESCADA RESIDENCIAL 3 DEGRAUS ALUMINIO ALUMASA ;R$ 0,00;;Não
31/10/2024;"2 X TORNEIRA JARDIM 3/4 AMARELA CURTA 1128 EMA METAIS
2 X COTOVELO 25X90 PLASTILIT
3 X LUVA 25 PLASTILIT
1 X MANGUEIRA TRANCADA CRISTAL 30M ACQUAFLEX
3 X TEE 25 FORTLEV 
4 X COTOVELO AZUL 25X1/2 FORTLEV";R$ 0,00;;Não
31/10/2024;"1 X LONA PRETA MEDIA 4X100M 20KG ROLO SERLONAS/NEGREIRA
2 X PREGO COM CABECA 18X27 1 KG GERDAU";R$ 0,00;;Não
31/10/2024;5 X AREIA MEDIA ENSACADA 20KG ;R$ 0,00;;Não
30/10/2024;1 X TINTA SPRAY (METALICA ROSE GOLD);R$ 32,39;Cartão de Débito;Não
30/10/2024;;;;Não
30/10/2024;2 X VARAO CORTINA 2,0M IMBUIA FINO CADIZ ;R$ 54,32;Cartão de Débito;Não
30/10/2024;1 X PINO MACHO 10A 2P CINZA TRAMONTINA;R$ 6,09;Cartão de Débito;Não
30/10/2024;"18 X CABO FLEXIVEL DE COBRE 4,00MM PRETO METRO
1 X CANALETA COM FITA COLANTE 20MMX2MT STECK (1 CANAIS)";R$ 136,11;Transferencia;Não
30/10/2024;"2 X PORCA 1/4
2 X ARRUELA 1/4 UNI.
2 X PARAFUSO SEXTAVADO FERRO A 1/4 X 3/4 UN.";R$ 3,04;Dinheiro;Não
30/10/2024;"8 X PARAFUSO REDONDO FENDA 1/4X3 UN
15 X PARAFUSO CHATO 4,0X45 UNIDADE
8 X PORCA 1/4";R$ 20,83;Dinheiro;Não
30/10/2024;2 X TELA NYLON 1,20M BRANCA METRO;R$ 17,60;Cartão de Crédito;Não
30/10/2024;1 X PIA ACO INOX 1,50MT GHEL PLUS;R$ 290,00;Dinheiro;Não
30/10/2024;"2 X CAIXA CONDULETE 3/4 CM034X SIEG
2 X UNIDUT MULTIPLO 3/4 AM034 SIEG";R$ 36,22;Cartão de Débito;Não
30/10/2024;"3 X CONDULETE 3/4 TIPO C SEM ROSCA
3 X UNIDUT MULTIPLO 3/4 AM034 SIEG";R$ 69,69;Cartão de Débito;Não
30/10/2024;3 X ANEL VEDACAO ESGOTO DN40 TIGRE;R$ 8,70;Transferencia;Não
30/10/2024;1 X SANLIMP 5LT;R$ 68,25;Cartão de Crédito;Não
30/10/2024;2 X CANALETA COM FITA COLANTE 20MMX2MT STECK (1 CANAIS);R$ 28,14;Cartão de Débito;Não
30/10/2024;"2 X ARRUELA VEDACAO ESGUICHO 3/4"" ASTRA
1 X VASSOURA PIACANIL EXTRA COM CABO EXTRA";R$ 18,70;Cartão de Débito;Não
30/10/2024;"2 X ANEL VEDANTE CARRAPETA 3/4 (SO BORRACHA)
1 X ALICATE BOMBA AGUA 10 FERTAK 
1 X CHAVE INGLESA 08 BRASFORT";R$ 107,73;Cartão de Débito;Não
30/10/2024;1 X ABRACADEIRA NYLON PRETO 2,5MMX60MM (PCT) FERTAK;R$ 4,68;Cartão de Débito;Não
30/10/2024;"1 X ABRACADEIRA ROSCA SEM FIM 1""X 1.1/2"" 9MM";R$ 20,00;Dinheiro;Não
30/10/2024;6 X PARAFUSO REDONDO FENDA 5/32X2 UN;R$ 3,90;Dinheiro;Não
30/10/2024;1 X FITA ISOLANTE 18MMX05M IMPERIAL 3M;R$ 5,32;Dinheiro;Não
30/10/2024;"1 X TORNEIRA PIA PAREDE BICA MOVEL BRANCA LAGUNE
1 X VEDA ROSCA 18MMX10M FIRLON";R$ 52,00;Dinheiro;Não
30/10/2024;1 X MATA BARATA GEL 10G BISNAGA KROMAX ;R$ 11,17;Cartão de Débito;Não
30/10/2024;"2 X ARRUELA 3/16 UN.
2 X ARRUELA 5/16 UNIDADE
2 X PARAFUSO CHATO 4,5X40 UNIDADE
2 X BUCHA 08 COM ANEL UNIDADE";R$ 3,12;Transferencia;Não
30/10/2024;1 X BUCHA 12 (6) UN;R$ 5,95;Cartão de Débito;Não
30/10/2024;1 X SANLIMP 1LT;R$ 15,07;Cartão de Débito;Não
30/10/2024;2 X LIXA MADEIRA 50 TATU (AMARELA);R$ 2,98;Cartão de Débito;Não
30/10/2024;"2 X UNIDUT MULTIPLO 1 UCN100C-PB P/ELETRODUTO ZINCADO 
8 X TAMPA CONDULUTE 1""";R$ 18,08;Cartão de Débito;Não
30/10/2024;1 X CONECTOR PORCELANA 10MM TRIPOLAR FERTAK;R$ 6,34;Cartão de Débito;Não
30/10/2024;1 X DUREPOXI 50G LOCTITE;R$ 9,09;Dinheiro;Não
30/10/2024;1 X ENGATE FLEXIVEL 60CM CROMADO ALPHA;R$ 35,02;Transferencia;Não
